assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,None,None,0,0,519328,None,,0,0,0,0,0.0,534,206,None,,0,2,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Callum,0.0,467,173,0,0,0,0.0,556,208,728,False,0.0,550,209,0,,None,40,701,217,0,0,None,0,,519328.jpg,0.0,561,205,0,0,0,Scanlon,0.0,697,235,False,None,0,0,a,11,14,0.0,512,199,0,309,51,134,38,0.0,0.0,Scanlon,0
0,0,0,None,None,0,0,591386,None,,0,0,0,0,0.0,677,282,None,,0,3,0.7,1.7,0,0.00,0,0.00,0,0.00,0.00,0,0,Treymaurice,0.0,636,254,0,0,0,0.0,687,285,743,False,0.0,681,281,0,,None,45,466,273,0,0,None,0,,591386.jpg,0.0,688,286,0,0,0,Nyoni,0.0,742,320,False,None,0,0,a,11,14,0.0,670,279,0,17,17,3,3,0.0,0.0,Nyoni,0
0,0,11,0,0,0,0.0,437742,None,,0,0,-1,1,13.9,353,181,None,,0,3,0.0,0.0,0,0.01,0.01,0.07,0.05,0.06,1.07,0.74,0.04,Albert,0.0,675,282,2,1.38,0,2.9,409,191,21,False,4.2,428,197,130,Hamstring injury - Unknown return date,2023-09-27T09:00:08.013871Z,49,264,168,0,0,None,0,,437742.jpg,1.5,307,142,0,0,0.0,Sambi Lokonga,0.0,629,250,False,None,2,1.38,i,12,102,11.0,347,176,3,1012,21,2076,28,0.0,0.6,Sambi,0
0,0,123,None,None,0,0.0,184704,None,,0,0,-1,1,101.2,127,89,None,,0,3,1.2,0.7,2,0.48,0.04,0.66,0.06,0.18,24.74,2.1,0.02,Marvelous,1.7,189,85,22,1.87,0,24.5,208,102,52,False,127.8,175,68,1060,,None,44,501,285,0,0,None,0,,184704.jpg,1.7,280,125,0,0,0.0,Nakamba,1.5,148,46,False,None,12,1.02,a,12,102,14.0,326,164,20,168881,5769,149028,4112,0.4,4.5,Nakamba,4
0,2,70,None,None,0,0.0,174310,None,,0,0,-2,2,68.0,181,25,None,,0,4,0.5,0.0,1,0.21,0.05,1.46,0.35,1.25,7.08,1.69,0.3,Elijah,1.0,251,29,8,1.9,2,25.4,205,31,314,False,85.2,245,29,378,,None,48,293,59,0,0,2,0,,174310.jpg,2.2,217,31,0,0,0.0,Adebayo,0.7,206,32,False,None,4,0.95,a,12,102,100.0,116,32,26,49835,1358,91436,2148,0.2,5.4,Adebayo,0
0,1,68,0,0,0,0.0,208904,None,,0,0,0,0,1.8,398,146,None,,0,2,0.0,0.0,0,0.00,0.0,0.26,0.06,0.26,7.07,1.72,0.06,Mads Juel,0.0,417,141,6,1.46,1,14.3,291,102,315,False,113.2,202,82,371,Hamstring injury - Unknown return date,2023-10-07T21:00:07.970294Z,40,645,179,0,0,None,0,,208904.jpg,2.2,211,71,0,0,0.0,Andersen,1.0,179,70,False,None,4,0.97,i,12,102,27.0,262,79,13,198483,78,176467,3948,0.0,3.2,Andersen,1
0,0,68,50,0,0,0.0,165183,None,,0,0,-1,1,16.8,336,117,None,,0,2,-0.2,0.0,0,0.07,0.01,0.44,0.07,0.37,11.75,1.89,0.06,Amari'i,0.0,371,118,12,1.93,0,15.3,284,99,316,False,104.4,217,91,560,Hamstring injury - 50% chance of playing,2023-10-03T22:30:08.429028Z,39,724,230,0,0,None,0,,165183.jpg,1.3,321,105,0,0,0.0,Bell,3.1,103,44,False,None,7,1.12,d,12,102,33.0,246,72,9,104335,323,584178,7076,0.0,2.3,Bell,0
0,0,6,100,0,0,0.0,82738,None,,0,0,-3,3,0.0,681,284,None,,0,3,-0.5,0.0,0,0.00,0.0,0.00,0.0,0.00,1.22,4.22,0.0,Luke,0.0,641,256,1,3.46,0,0.2,453,213,317,False,0.0,684,283,26,,2023-11-04T03:00:08.936884Z,47,313,204,0,0,None,0,,82738.jpg,1.0,401,189,0,0,0.0,Berry,0.0,556,204,False,None,0,0.0,a,12,102,2.0,402,202,2,1081,30,5742,58,0.0,0.4,Berry,0
1,0,79,0,0,0,0.0,156658,None,,0,0,0,0,73.8,168,43,None,,0,2,0.0,0.0,0,0.19,0.03,0.56,0.09,0.37,12.33,1.87,0.06,Reece,0.0,407,133,12,1.82,0,25.6,202,59,318,False,131.2,170,70,595,Hamstring injury - Expected back 02 Dec,2023-10-22T23:30:07.909991Z,40,635,171,0,0,None,0,,156658.jpg,1.6,290,94,0,0,0.0,Burke,0.1,360,136,False,None,7,1.06,i,12,102,51.0,193,42,13,24527,49,16377,559,0.0,3.2,Burke,1
0,0,0,0,0,0,0,193195,None,,0,0,-1,1,0.0,698,295,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Allan,0.0,668,276,0,0,0,0.0,702,297,319,False,0.0,700,296,0,Season-long loan to Millwall,2023-09-01T15:34:04.323217Z,49,240,154,0,0,None,0,,193195.jpg,0.0,703,297,0,0,0,Campbell,0.0,633,252,False,None,0,0,u,12,102,0.0,695,293,0,182,0,3735,11,0.0,0.0,Campbell,0
0,0,4,100,100,0,0.0,96784,None,,0,0,-2,2,0.3,424,212,None,,0,3,-0.2,-0.7,1,0.00,0.0,0.00,0.0,0.00,0.30,1.59,0.0,Jordan,0.3,339,163,0,0.0,0,0.6,440,205,320,False,5.8,424,194,17,,2023-08-06T23:30:05.803333Z,48,285,185,0,0,None,0,,96784.jpg,1.0,408,194,0,0,0.0,Clark,0.0,705,292,False,None,0,0.0,a,12,102,0.0,681,284,1,524,15,1432,17,0.1,0.2,Clark,0
1,4,134,75,100,0,0.0,244262,1,,0,0,-1,1,371.6,9,2,2,,0,2,0.6,0.3,2,1.55,0.17,1.87,0.21,0.32,20.37,2.29,0.04,Alfie,1.3,220,73,17,1.91,0,58.4,48,5,321,False,153.8,143,53,802,Knock - 75% chance of playing,2023-11-12T02:00:09.508262Z,44,533,120,0,0,None,0,,244262.jpg,1.9,250,81,0,0,0.0,Doughty,0.2,300,116,False,None,9,1.01,d,12,102,59.0,183,40,23,29438,252,24432,1331,0.3,5.2,Doughty,1
0,0,0,0,0,0,0,49083,None,,0,0,-1,1,0.0,691,290,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Luke,0.0,661,270,0,0,0,0.0,697,292,322,False,0.0,695,291,0,Released,2023-08-25T08:38:56.197815Z,49,219,139,0,0,None,0,,49083.jpg,0.0,698,292,0,0,0,Freeman,0.0,679,277,False,None,0,0,u,12,102,0.0,687,287,0,59,0,1876,6,0.0,0.0,Freeman,0
0,0,0,0,0,0,0,113534,None,,0,0,0,0,0.0,473,35,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Matt,0.0,399,50,0,0,0,0.0,495,51,323,False,0.0,488,51,0,Released from contract,2023-09-03T20:04:04.658822Z,40,627,43,0,0,None,0,,113534.jpg,0.0,499,51,0,0,0,Macey,0.3,288,40,False,None,0,0,u,12,102,0.0,449,28,0,1324,0,37452,408,0.0,0.0,Macey,0
0,0,0,0,0,0,0,422303,None,,0,0,0,0,0.0,630,67,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,John,0.0,582,57,0,0,0,0.0,640,66,324,False,0.0,634,64,0,Season-long loan to Barnsley,2023-08-28T08:17:07.837499Z,45,401,70,0,0,None,0,,422303.jpg,0.0,646,70,0,0,0,McAtee,0.6,215,37,False,None,0,0,u,12,102,0.0,619,66,0,7174,0,219670,1194,0.0,0.0,McAtee,0
0,0,0,0,0,0,0,453537,None,,0,0,0,0,0.0,638,257,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Carlos,0.0,590,223,0,0,0,0.0,648,260,325,False,0.0,642,256,0,Permanent transfer to Bolton Wanderers,2023-07-26T11:29:40.140241Z,45,414,239,0,0,None,0,,453537.jpg,0.0,654,264,0,0,0,Mendes Gomes,0.0,685,281,False,None,0,0,u,12,102,0.0,628,252,0,0,0,1389,4,0.0,0.0,Mendes,0
1,7,119,None,None,1,0.09,156700,None,,-1,1,-2,2,108.3,120,14,None,,2,4,1.5,1.0,2,0.62,0.06,4.52,0.41,3.90,24.38,2.17,0.35,Carlton,2.0,168,20,21,1.87,3,56.5,51,11,326,False,153.0,144,16,1010,,None,53,136,37,0,0,1,0,,156700.jpg,3.8,78,13,0,0,0.0,Morris,3.5,95,17,False,None,12,1.07,a,12,102,306.0,23,10,45,1025604,7478,812634,14923,0.4,8.5,Morris,1
0,0,0,0,0,0,0,174595,None,,0,0,0,0,0.0,615,62,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Admiral,0.0,567,52,0,0,0,0.0,625,61,327,False,0.0,619,59,0,Season-long loan to Exeter City,2023-09-01T14:47:17.297340Z,45,373,65,0,0,None,0,,174595.jpg,0.0,631,65,0,0,0,Muskwe,0.1,441,64,False,None,0,0,u,12,102,0.0,603,61,0,1383,0,17168,114,0.0,0.0,Muskwe,0
0,2,118,None,None,1,0.12,229164,None,,0,0,-1,1,128.3,93,7,None,,0,4,1.5,1.0,2,1.44,0.17,2.31,0.27,0.87,18.77,2.23,0.1,Chiedozie,2.0,159,19,14,1.66,1,38.0,108,18,328,False,116.8,199,21,759,,None,49,254,53,0,0,None,0,,229164.jpg,2.2,218,32,0,0,0.0,Ogbene,0.2,334,53,False,None,8,0.95,a,12,102,134.0,82,29,26,14137,1487,13953,674,0.4,5.3,Ogbene,0
0,0,0,0,0,0,0,168035,None,,0,0,0,0,0.0,714,306,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Fred,0.0,684,289,0,0,0,0.0,716,307,329,False,0.0,716,307,0,Season long loan to Rotherham,2023-07-31T07:05:08.472622Z,50,184,113,0,0,None,0,,168035.jpg,0.0,716,307,0,0,0,Onyedinma,0.0,737,316,False,None,0,0,u,12,102,0.0,711,305,0,0,0,198,1,0.0,0.0,Onyedinma,0
0,0,25,100,100,0,0.0,199056,None,,0,0,-1,1,1.6,402,148,None,,0,2,0.8,0.3,2,0.00,0.0,0.00,0.0,0.00,7.13,2.72,0.0,Gabriel,1.3,218,72,4,1.53,0,4.8,379,136,330,False,44.6,313,119,236,,2023-08-04T11:00:04.319102Z,44,504,105,0,0,None,0,,199056.jpg,1.3,325,109,0,0,0.0,Osho,0.0,646,223,False,None,3,1.14,a,12,102,2.0,396,145,4,1023,132,1842,25,0.3,0.9,Osho,0
0,0,0,0,0,0,0,490180,None,,0,0,0,0,0.0,653,74,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Aribim,0.0,608,65,0,0,0,0.0,664,74,331,False,0.0,658,72,0,Season long loan to Bromley,2023-08-21T08:33:51.407917Z,45,433,79,0,0,None,0,,490180.jpg,0.0,667,76,0,0,0,Pepple,0.1,458,68,False,None,0,0,u,12,102,0.0,644,74,0,838,0,16203,98,0.0,0.0,Pepple,0
0,0,0,0,0,0,0,243532,None,,0,0,-1,1,0.0,589,230,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dion,0.0,541,195,0,0,0,0.0,605,234,332,False,0.0,598,229,0,Season-long loan to Sutton United,2023-09-01T14:46:43.900668Z,44,530,294,0,0,None,0,,243532.jpg,0.0,611,238,0,0,0,Pereira,0.1,486,164,False,None,0,0,u,12,102,0.0,575,224,0,1744,0,16408,103,0.0,0.0,Pereira,0
0,0,0,0,0,0,0,108411,None,,0,0,-1,1,0.0,444,160,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Dan,0.0,368,117,0,0,0,0.0,468,162,333,False,0.0,462,163,0,Ankle injury - Expected back 25 Nov,2023-08-06T23:30:05.828555Z,39,720,229,0,0,None,0,,108411.jpg,0.0,473,159,0,0,0,Potts,0.1,468,182,False,None,0,0,i,12,102,0.0,419,150,0,4390,247,7173,196,0.0,0.0,Potts,0
0,0,0,0,0,0,0,165152,None,,0,0,-1,1,0.0,572,223,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Glen,0.0,518,187,0,0,0,0.0,589,227,334,False,0.0,582,222,0,Released from contract,2023-09-03T20:07:55.555731Z,44,493,283,0,0,None,0,,165152.jpg,0.0,594,231,0,0,0,Rea,0.0,580,217,False,None,0,0,u,12,102,0.0,558,217,0,883,0,4893,46,0.0,0.0,Rea,0
0,0,0,None,None,0,0,77818,None,,0,0,-2,2,0.0,545,62,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,480,76,0,0,0,0.0,566,77,335,False,0.0,560,77,0,,None,43,565,29,0,0,None,0,,77818.jpg,0.0,573,77,0,0,0,Shea,0.1,372,55,False,None,0,0,a,12,102,0.0,526,56,0,1508,76,10108,115,0.0,0.0,Shea,0
0,0,0,0,0,0,0,242500,None,,0,0,0,0,0.0,625,66,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,577,56,0,0,0,0.0,635,65,336,False,0.0,629,63,0,Season long loan to Colchester United,2023-08-11T10:53:00.375635Z,45,396,69,0,0,None,0,,242500.jpg,0.0,641,69,0,0,0,Taylor,0.1,418,62,False,None,0,0,u,12,102,0.0,614,65,0,0,0,23304,133,0.0,0.0,Taylor,0
0,0,0,0,0,0,0,232477,None,,0,0,0,0,0.0,623,247,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Elliot,0.0,575,213,0,0,0,0.0,633,250,337,False,0.0,627,246,0,Joined Shrewsbury Town on a season-long loan,2023-07-13T12:00:04.224388Z,45,391,228,0,0,None,0,,232477.jpg,0.0,639,254,0,0,0,Thorpe,0.0,711,297,False,None,0,0,u,12,102,0.0,612,242,0,14,0,564,5,0.0,0.0,Thorpe,0
0,0,0,0,0,0,0,207722,None,,0,0,0,0,0.0,489,41,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jack,0.0,416,56,0,0,0,0.0,511,57,338,False,0.0,504,57,0,Joined Dundee United on a season-long loan - Expected back 01 Jul,2023-07-11T09:00:04.234257Z,40,644,49,0,0,None,0,,207722.jpg,0.0,515,57,0,0,0,Walton,0.0,673,81,False,None,0,0,u,12,102,0.0,465,34,0,0,0,692,10,0.0,0.0,Walton,0
0,0,0,0,0,0,0,223333,None,,0,0,-1,1,0.0,582,225,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Louie,0.0,534,190,0,0,0,0.0,598,229,339,False,0.0,591,224,0,Season-long loan to Charlton,2023-09-01T21:49:21.681463Z,44,519,289,0,0,None,0,,223333.jpg,0.0,604,233,0,0,0,Watson,0.1,353,110,False,None,0,0,u,12,102,0.0,568,219,0,3951,0,26459,273,0.0,0.0,Watson,0
0,0,29,0,0,0,0.0,91046,None,,0,0,-1,1,49.3,229,37,None,,0,4,0.0,0.0,0,0.44,0.54,1.05,1.28,0.61,1.60,1.95,0.74,Cauley,0.0,513,47,2,2.43,0,10.6,324,42,340,False,26.0,362,39,74,Calf injury - Expected back 02 Dec,2023-11-10T17:30:09.674003Z,44,483,89,0,0,3,0,,91046.jpg,1.0,377,44,0,0,0.0,Woodrow,1.0,183,29,False,None,0,0.0,i,12,102,32.0,249,45,7,121472,522,102425,5405,0.0,1.6,Woodrow,0
0,0,65,None,None,0,0.0,244856,None,,0,0,-1,1,3.4,386,141,None,,0,2,1.2,0.7,2,0.03,0.01,0.14,0.03,0.11,12.19,2.13,0.02,Teden,1.7,185,62,9,1.57,0,13.1,300,105,393,False,108.4,210,86,515,,None,39,733,233,0,0,None,0,,244856.jpg,1.3,322,106,0,0,0.0,Mengi,1.1,170,67,False,None,5,0.87,a,12,102,18.0,298,96,9,124540,8538,41578,2215,0.4,2.3,Mengi,0
0,0,48,None,None,0,0.0,232351,2,,0,0,-2,2,89.8,146,34,None,,0,2,0.2,-0.3,1,0.35,0.11,0.41,0.13,0.06,7.44,2.37,0.02,Ryan,0.7,274,92,8,2.54,0,15.1,286,100,553,False,43.4,319,122,283,,None,43,592,150,0,0,None,0,,232351.jpg,1.0,370,129,0,0,0.0,Giles,0.1,400,156,False,None,3,0.95,a,12,102,17.0,305,100,6,8694,67,15979,154,0.2,1.4,Giles,0
1,1,135,100,100,0,0.0,108796,None,,0,0,-2,2,35.7,272,85,None,,0,2,0.2,-0.3,1,0.21,0.02,1.04,0.1,0.83,23.61,2.25,0.08,Tom,0.7,270,88,20,1.9,1,32.8,147,39,575,False,222.0,77,25,945,,2023-09-28T17:00:09.592247Z,43,571,132,1,0,None,0,,108796.jpg,1.8,265,86,0,0,0.0,Lockyer,0.3,294,114,False,None,11,1.05,a,12,102,70.0,156,27,20,26480,794,21038,688,0.2,4.7,Lockyer,3
0,0,48,None,None,0,0.0,104047,None,,-1,1,-3,3,61.3,200,116,None,,0,3,0.2,-0.3,1,1.31,0.23,1.75,0.31,0.44,12.99,2.33,0.08,Pelly Ruddock,0.7,287,136,9,1.61,0,14.1,293,133,582,False,42.4,324,140,502,,None,47,316,206,0,0,None,0,,104047.jpg,1.5,303,138,0,0,0.0,Mpanzu,0.0,542,195,False,None,5,0.9,a,12,102,38.0,234,123,16,2571,36,5558,74,0.1,3.4,Mpanzu,0
0,0,44,None,None,0,0.0,222677,None,,0,0,-2,2,42.5,250,137,None,,0,3,2.2,1.7,1,0.24,0.04,1.08,0.18,0.84,12.55,2.15,0.14,Tahith,2.7,123,56,12,2.06,1,20.9,236,114,586,False,79.2,256,103,525,,None,48,301,198,0,0,None,0,,222677.jpg,1.8,272,120,0,0,0.0,Chong,0.1,432,140,False,None,5,0.86,a,12,102,91.0,126,77,18,9447,341,14752,233,0.6,3.8,Chong,2
2,3,108,None,None,0,0.0,476369,None,,0,0,0,0,144.2,78,15,None,,0,2,2.5,2.0,1,1.19,0.14,1.41,0.17,0.22,16.65,1.93,0.03,Issa,3.0,88,24,14,1.62,0,32.7,151,40,602,False,135.6,166,67,777,,None,40,686,207,0,0,None,0,,476369.jpg,2.1,223,74,0,0,0.0,Kaboré,6.0,70,25,False,None,9,1.04,a,12,102,48.0,201,48,23,527849,13159,502380,6350,0.8,5.8,Kaboré,4
0,1,185,None,None,0,0.0,54738,None,,0,0,0,0,0.0,606,71,None,,0,1,2.2,1.7,3,0.02,0.0,0.02,0.0,0.00,25.27,2.11,0.0,Thomas,2.7,117,12,22,1.83,0,33.7,137,7,614,False,337.0,15,6,1080,,None,45,352,15,0,0,None,0,,54738.jpg,2.2,214,20,0,43,3.58,Kaminski,0.3,293,42,False,None,12,1.0,a,12,102,0.0,593,66,27,30664,1198,25530,420,0.6,6.0,Kaminski,1
0,0,67,100,100,0,0.0,88894,4,,0,0,-1,1,105.9,122,87,1,,0,3,1.5,1.0,2,0.41,0.08,1.05,0.21,0.64,10.53,2.14,0.13,Ross,2.0,158,69,10,2.03,0,23.3,215,106,630,False,69.0,271,110,443,,2023-09-16T23:30:07.302434Z,49,224,142,0,0,None,0,,88894.jpg,1.7,283,128,0,0,0.0,Barkley,0.1,439,143,False,None,5,1.02,a,12,102,61.0,177,102,12,5981,265,17979,207,0.4,2.4,Barkley,0
1,0,33,None,None,0,0.0,242453,None,,0,0,-1,1,73.7,169,20,None,,0,4,0.2,-0.3,0,0.32,0.05,2.17,0.34,1.85,15.80,2.49,0.29,Jacob,0.7,300,34,14,2.21,0,25.1,207,32,631,False,44.0,316,36,571,,None,49,258,55,0,0,None,0,,242453.jpg,1.6,297,38,0,0,0.0,Brown,0.1,361,58,False,None,7,1.1,a,12,102,143.0,71,26,18,20996,350,19814,488,0.1,3.7,Brown,2
0,0,0,0,0,0,0,552030,None,,0,0,0,0,0.0,539,211,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Aidan,0.0,472,178,0,0,0,0.0,561,213,648,False,0.0,555,214,0,Season long loan to Dagenham and Redbridge,2023-09-11T14:13:13.987409Z,40,706,222,0,0,None,0,,552030.jpg,0.0,566,210,0,0,0,Francis-Clarke,0.0,615,215,False,None,0,0,u,12,102,0.0,517,204,0,713,0,1254,19,0.0,0.0,Francis-Clarke,0
0,0,0,None,None,0,0,20480,None,,0,0,-1,1,0.0,560,66,None,,0,1,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Tim,0.0,506,79,0,0,0,0.0,577,80,665,False,0.0,571,80,0,,None,44,471,22,0,0,None,0,,20480.jpg,0.0,583,80,0,0,0,Krul,0.0,531,70,False,None,0,0,a,12,102,0.0,544,60,0,2117,89,2181,98,0.0,0.0,Krul,0
0,0,0,None,None,0,0,611011,None,,0,0,0,0,0.0,542,214,None,,0,2,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Joseph,0.0,475,181,0,0,0,0.0,564,216,682,False,0.0,558,217,0,,None,40,709,225,0,0,None,0,,611011.jpg,0.0,569,213,0,0,0,Johnson,0.0,537,200,False,None,0,0,a,12,102,0.0,520,207,0,2980,167,1713,102,0.0,0.0,Johnson,0
1,0,41,None,None,1,0.53,60252,2,,0,0,0,0,45.1,242,133,None,,0,3,1.5,1.0,2,0.28,0.15,0.37,0.2,0.09,3.16,1.66,0.05,Andros,2.0,162,72,3,1.58,0,8.8,340,155,727,False,28.0,357,156,171,,None,50,169,105,0,0,None,0,,60252.jpg,2.5,188,83,0,0,0.0,Townsend,0.0,663,267,False,None,2,1.05,a,12,102,15.0,322,163,10,1231,166,395,90,0.4,2.0,Townsend,0
0,0,0,None,None,0,0,608060,None,,0,0,0,0,0.0,678,283,None,,0,3,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jayden,0.0,637,255,0,0,0,0.0,688,286,729,False,0.0,682,282,0,,None,45,467,274,0,0,None,0,,608060.jpg,0.0,689,287,0,0,0,Luker,0.0,721,303,False,None,0,0,a,12,102,0.0,671,280,0,358,57,138,34,0.0,0.0,Luker,0
0,0,0,None,None,0,0,589114,None,,0,0,0,0,0.0,675,280,None,,0,3,-0.5,-1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Zack,0.0,634,252,0,0,0,0.0,685,283,734,False,0.0,679,279,0,,None,45,464,271,0,0,None,0,,589114.jpg,0.0,686,284,0,0,0,Nelson,0.0,730,310,False,None,0,0,a,12,102,0.0,668,277,0,167,69,38,19,0.0,0.0,Nelson,0
0,1,181,100,100,3,0.33,211975,None,,0,0,-1,1,95.5,135,27,None,,0,2,5.2,5.7,6,0.64,0.07,1.05,0.12,0.41,9.01,1.0,0.05,Manuel,4.7,41,13,10,1.11,2,38.0,107,27,341,False,225.4,73,23,810,,2023-11-08T09:00:09.507801Z,49,249,32,0,0,None,0,,211975.jpg,4.0,62,13,1,0,0.0,Akanji,4.9,82,31,False,None,9,1.0,a,13,43,60.0,181,39,36,887441,29132,948308,4418,1.0,7.3,Akanji,1
0,2,141,75,100,1,0.16,126184,None,,0,0,0,0,52.4,220,59,None,,0,2,2.6,4.0,0,0.29,0.05,1.43,0.24,1.14,4.80,0.78,0.19,Nathan,3.0,99,28,6,0.98,2,32.6,153,41,342,False,148.0,149,55,552,Knock - 75% chance of playing,2023-11-13T01:00:09.634159Z,50,177,22,0,0,None,0,,126184.jpg,3.6,92,24,0,0,0.0,Aké,5.3,81,30,False,None,6,0.98,d,13,43,126.0,96,7,32,613180,3941,631837,33493,0.6,6.4,Aké,0
6,11,274,None,None,5,0.46,461358,2,,-1,1,6,-6,399.3,7,1,2,,2,4,3.5,4.0,5,2.39,0.22,5.83,0.53,3.44,9.07,0.83,0.31,Julián,3.0,107,16,9,0.82,4,96.0,10,3,343,False,273.4,34,4,986,,None,71,30,12,0,0,3,0,,461358.jpg,5.5,13,3,0,0,0.0,Álvarez,32.1,10,3,False,None,12,1.1,a,13,43,287.0,25,11,66,4179170,46037,1628181,102923,0.4,9.3,J.Alvarez,2
3,8,218,100,100,2,0.25,165809,None,,0,0,-2,2,268.9,25,19,None,,2,3,9.8,10.3,7,2.77,0.34,3.61,0.44,0.84,7.97,0.99,0.1,Bernardo,9.3,3,1,9,1.11,3,66.4,34,24,344,False,252.2,47,16,728,,2023-09-20T09:00:09.855543Z,63,54,32,0,0,None,0,,165809.jpg,5.4,15,8,0,0,0.0,Veiga de Carvalho e Silva,2.4,120,34,False,None,8,0.99,a,13,43,142.0,72,44,49,216629,33980,455635,5260,1.5,7.8,Bernardo,2
2,0,39,None,None,0,0.0,477555,None,,0,0,-1,1,44.3,243,134,None,,0,3,1.8,2.3,0,0.62,1.07,0.62,1.07,0.00,0.36,0.62,0.0,Oscar,1.3,221,104,1,1.73,0,8.1,350,158,345,False,29.0,354,155,52,,None,44,546,304,0,0,None,0,,477555.jpg,2.5,184,81,0,0,0.0,Bobb,0.1,487,165,False,None,0,0.0,a,13,43,8.0,361,182,10,7184,357,5572,316,0.3,2.3,Bobb,0
0,0,0,0,0,0,0,121145,None,,0,0,-2,2,0.0,734,241,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,João,0.0,722,238,0,0,0,0.0,734,241,346,False,0.0,734,241,0,Season-long loan to Barcelona,2023-09-01T21:47:31.722632Z,58,72,5,0,0,None,0,,121145.jpg,0.0,733,240,0,0,0,Cancelo,1.1,168,66,False,None,0,0,u,13,43,0.0,734,241,0,23685,0,269369,820,0.0,0.0,Cancelo,0
0,0,0,None,None,0,0,17601,None,,0,0,-1,1,0.0,434,9,None,,0,1,0.5,1.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Scott,0.0,358,25,0,0,0,0.0,459,28,347,False,0.0,453,28,0,,None,39,710,68,0,0,None,0,,17601.jpg,0.0,464,28,0,0,0,Carson,0.1,424,63,False,None,0,0,a,13,43,0.0,409,2,0,5225,140,5259,144,0.0,0.0,Carson,0
0,0,0,0,0,0,0,463210,None,,0,0,0,0,0.0,644,260,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Shea,0.0,597,227,0,0,0,0.0,654,263,348,False,0.0,648,259,0,Permanent Transfer to Southampton,2023-07-11T09:00:10.230763Z,45,421,243,0,0,None,0,,463210.jpg,0.0,658,266,0,0,0,Charles,0.0,741,319,False,None,0,0,u,13,43,0.0,634,255,0,0,0,36,0,0.0,0.0,Charles,0
